person_id,acct_id,target_id,target_type,platform,granted_at,granted_by,is_direct
ID-0070,acct-okt-ID-0070-5f7031,role-okt-004,role,okta,2026-05-14T12:25:03.480259,system,True
ID-0070,acct-ser-ID-0070-bf1d1c,role-ser-005,role,servicenow,2025-09-15T12:25:03.480259,system,True
ID-0071,acct-sal-ID-0071-2d0539,role-sal-003,role,salesforce,2026-04-27T12:25:03.480259,system,True
ID-0071,acct-ser-ID-0071-bd553c,role-ser-003,role,servicenow,2026-02-27T12:25:03.480259,system,True
ID-0072,acct-aws-ID-0072-67dcfa,role-aws-003,role,aws_iam,2026-01-12T12:25:03.480259,system,True
ID-0072,acct-act-ID-0072-212f71,role-act-004,role,active_directory,2025-11-08T12:25:03.480259,system,True
ID-0073,acct-ser-ID-0073-3b6f40,role-ser-003,role,servicenow,2026-03-23T12:25:03.480259,system,True
ID-0073,acct-sal-ID-0073-7f8341,role-sal-003,role,salesforce,2026-03-18T12:25:03.480259,system,True
ID-0074,acct-git-ID-0074-0a959b,role-git-002,role,github,2025-12-15T12:25:03.480259,system,True
ID-0074,acct-okt-ID-0074-1ae761,role-okt-003,role,okta,2026-01-11T12:25:03.480259,system,True
ID-0074,acct-sal-ID-0074-de6a65,role-sal-005,role,salesforce,2025-07-11T12:25:03.480259,system,True
ID-0075,acct-azu-ID-0075-0448df,role-azu-003,role,azure_ad,2025-08-19T12:25:03.480259,system,True
ID-0075,acct-aws-ID-0075-0cfee1,role-aws-006,role,aws_iam,2025-09-09T12:25:03.480259,system,True
ID-0075,acct-act-ID-0075-68ac12,role-act-004,role,active_directory,2025-12-19T12:25:03.480259,system,True
ID-0075,acct-ser-ID-0075-69a583,role-ser-004,role,servicenow,2025-07-21T12:25:03.480259,system,True
ID-0076,acct-azu-ID-0076-32f96a,role-azu-003,role,azure_ad,2025-09-04T12:25:03.480259,system,True
ID-0076,acct-act-ID-0076-e7ac94,role-act-005,role,active_directory,2025-11-07T12:25:03.480259,system,True
ID-0076,acct-git-ID-0076-48d98b,role-git-003,role,github,2025-11-02T12:25:03.480259,system,True
ID-0077,acct-azu-ID-0077-7516bc,role-azu-005,role,azure_ad,2026-04-10T12:25:03.480259,system,True
ID-0077,acct-sal-ID-0077-6f35f1,role-sal-003,role,salesforce,2025-09-18T12:25:03.480259,system,True
ID-0078,acct-ser-ID-0078-6da7c9,role-ser-004,role,servicenow,2026-02-13T12:25:03.480259,system,True
ID-0078,acct-git-ID-0078-1d97d7,role-git-002,role,github,2025-11-01T12:25:03.480259,system,True
ID-0078,acct-act-ID-0078-bd5525,role-act-005,role,active_directory,2025-12-14T12:25:03.480259,system,True
ID-0079,acct-act-ID-0079-9e00c7,role-act-005,role,active_directory,2025-12-30T12:25:03.480259,system,True
ID-0079,acct-sal-ID-0079-9994d7,role-sal-003,role,salesforce,2025-10-28T12:25:03.480259,system,True
ID-0079,acct-okt-ID-0079-918522,role-okt-003,role,okta,2026-03-09T12:25:03.480259,system,True
ID-0079,acct-aws-ID-0079-d48c88,role-aws-004,role,aws_iam,2025-07-15T12:25:03.480259,system,True
ID-0080,acct-sal-ID-0080-253bd9,role-sal-002,role,salesforce,2025-09-28T12:25:03.480259,system,True
ID-0080,acct-azu-ID-0080-2fe2dc,role-azu-004,role,azure_ad,2025-06-30T12:25:03.480259,system,True
ID-0080,acct-okt-ID-0080-cbefbf,role-okt-004,role,okta,2026-04-29T12:25:03.480259,system,True
ID-0080,acct-act-ID-0080-b3eb94,role-act-004,role,active_directory,2026-05-16T12:25:03.480259,system,True
ID-0081,acct-aws-ID-0081-475398,role-aws-004,role,aws_iam,2026-04-18T12:25:03.480259,system,True
ID-0081,acct-sal-ID-0081-c169e8,role-sal-005,role,salesforce,2026-02-13T12:25:03.480259,system,True
ID-0081,acct-azu-ID-0081-a6675b,role-azu-005,role,azure_ad,2025-09-28T12:25:03.480259,system,True
ID-0082,acct-okt-ID-0082-8bbbb1,role-okt-003,role,okta,2026-01-09T12:25:03.480259,system,True
ID-0082,acct-ser-ID-0082-bf392b,role-ser-004,role,servicenow,2026-05-17T12:25:03.480259,system,True
ID-0083,acct-git-ID-0083-c608b6,role-git-004,role,github,2026-05-09T12:25:03.480259,system,True
ID-0083,acct-aws-ID-0083-41e243,role-aws-003,role,aws_iam,2026-05-18T12:25:03.480259,system,True
ID-0083,acct-ser-ID-0083-2e4a27,role-ser-005,role,servicenow,2025-10-31T12:25:03.480259,system,True
ID-0084,acct-act-ID-0084-05d8a4,role-act-005,role,active_directory,2025-09-29T12:25:03.480259,system,True
ID-0084,acct-sal-ID-0084-1cb273,role-sal-003,role,salesforce,2025-12-31T12:25:03.480259,system,True
ID-0085,acct-sal-ID-0085-ba98fe,role-sal-005,role,salesforce,2025-08-31T12:25:03.480259,system,True
ID-0085,acct-git-ID-0085-4ac3be,role-git-002,role,github,2026-03-21T12:25:03.480259,system,True
ID-0085,acct-act-ID-0085-cda16c,role-act-005,role,active_directory,2025-09-01T12:25:03.480259,system,True
ID-0086,acct-ser-ID-0086-6eb20a,role-ser-004,role,servicenow,2026-01-04T12:25:03.480259,system,True
ID-0086,acct-git-ID-0086-ae0b28,role-git-003,role,github,2025-08-06T12:25:03.480259,system,True
ID-0087,acct-sal-ID-0087-8a66ca,role-sal-003,role,salesforce,2025-07-30T12:25:03.480259,system,True
ID-0087,acct-git-ID-0087-35e9f4,role-git-003,role,github,2026-02-19T12:25:03.480259,system,True
ID-0088,acct-act-ID-0088-aa89b4,role-act-004,role,active_directory,2026-05-13T12:25:03.480259,system,True
ID-0088,acct-azu-ID-0088-85c92e,role-azu-005,role,azure_ad,2026-01-22T12:25:03.480259,system,True
ID-0089,acct-okt-ID-0089-e49b51,role-okt-003,role,okta,2025-11-02T12:25:03.480259,system,True
ID-0089,acct-aws-ID-0089-9ef690,role-aws-005,role,aws_iam,2026-01-14T12:25:03.480259,system,True
ID-0089,acct-azu-ID-0089-c838e4,role-azu-004,role,azure_ad,2025-06-25T12:25:03.480259,system,True
ID-0090,acct-sal-ID-0090-ba363d,role-sal-005,role,salesforce,2025-11-01T12:25:03.480259,system,True
ID-0090,acct-azu-ID-0090-71af1e,role-azu-005,role,azure_ad,2026-05-20T12:25:03.480259,system,True
ID-0091,acct-sal-ID-0091-c9405e,role-sal-004,role,salesforce,2025-11-05T12:25:03.480259,system,True
ID-0091,acct-ser-ID-0091-df9e6c,role-ser-003,role,servicenow,2025-11-30T12:25:03.480259,system,True
ID-0091,acct-act-ID-0091-5a6cf7,role-act-003,role,active_directory,2026-01-28T12:25:03.480259,system,True
ID-0092,acct-okt-ID-0092-560ce1,role-okt-003,role,okta,2025-07-26T12:25:03.480259,system,True
ID-0092,acct-ser-ID-0092-5110a9,role-ser-003,role,servicenow,2025-10-06T12:25:03.480259,system,True
ID-0092,acct-git-ID-0092-9ac653,role-git-003,role,github,2026-01-28T12:25:03.480259,system,True
ID-0093,acct-azu-ID-0093-c91fba,role-azu-005,role,azure_ad,2026-02-28T12:25:03.480259,system,True
ID-0093,acct-act-ID-0093-893220,role-act-004,role,active_directory,2025-08-22T12:25:03.480259,system,True
ID-0094,acct-azu-ID-0094-528d90,role-azu-004,role,azure_ad,2026-06-10T12:25:03.480259,system,True
ID-0094,acct-okt-ID-0094-828513,role-okt-004,role,okta,2025-12-28T12:25:03.480259,system,True
ID-0094,acct-git-ID-0094-c27609,role-git-002,role,github,2026-04-25T12:25:03.480259,system,True
ID-0094,acct-aws-ID-0094-07b13c,role-aws-005,role,aws_iam,2025-12-30T12:25:03.480259,system,True
ID-0095,acct-ser-ID-0095-f3fbc8,role-ser-004,role,servicenow,2025-12-20T12:25:03.480259,system,True
ID-0095,acct-sal-ID-0095-066ef1,role-sal-003,role,salesforce,2025-08-31T12:25:03.480259,system,True
ID-0095,acct-okt-ID-0095-ec81e4,role-okt-005,role,okta,2026-02-27T12:25:03.480259,system,True
ID-0096,acct-act-ID-0096-13f20f,role-act-005,role,active_directory,2026-02-13T12:25:03.480259,system,True
ID-0096,acct-azu-ID-0096-318558,role-azu-003,role,azure_ad,2026-03-27T12:25:03.480259,system,True
ID-0096,acct-aws-ID-0096-ceb5f8,role-aws-006,role,aws_iam,2025-07-22T12:25:03.480259,system,True
ID-0096,acct-git-ID-0096-7c4df0,role-git-002,role,github,2026-04-28T12:25:03.480259,system,True
ID-0097,acct-act-ID-0097-a2d0b0,role-act-005,role,active_directory,2026-05-24T12:25:03.480259,system,True
ID-0097,acct-git-ID-0097-ef314a,role-git-002,role,github,2026-02-05T12:25:03.480259,system,True
ID-0097,acct-ser-ID-0097-787f61,role-ser-004,role,servicenow,2026-04-03T12:25:03.480259,system,True
ID-0097,acct-aws-ID-0097-ae5538,role-aws-005,role,aws_iam,2025-08-04T12:25:03.480259,system,True
ID-0098,acct-sal-ID-0098-e357b5,role-sal-001,role,salesforce,2025-10-25T12:25:03.480259,system,True
ID-0099,acct-ser-ID-0099-63a325,role-ser-002,role,servicenow,2025-09-19T12:25:03.480259,system,True
ID-0100,acct-azu-ID-0100-303361,role-azu-000,role,azure_ad,2026-02-08T12:25:03.480259,system,True
ID-0101,acct-git-ID-0101-174f53,role-git-000,role,github,2025-07-20T12:25:03.480259,system,True
ID-0102,acct-sal-ID-0102-d36b19,role-sal-000,role,salesforce,2025-06-25T12:25:03.480259,system,True
ID-0102,acct-ser-ID-0102-b23971,role-ser-001,role,servicenow,2025-08-20T12:25:03.480259,system,True
ID-0103,acct-ser-ID-0103-5751d1,role-ser-000,role,servicenow,2026-02-27T12:25:03.480259,system,True
ID-0103,acct-aws-ID-0103-320ebb,role-aws-000,role,aws_iam,2025-08-17T12:25:03.480259,system,True
ID-0105,acct-okt-ID-0105-31a147,role-okt-002,role,okta,2025-11-17T12:25:03.480259,system,True
ID-0105,acct-aws-ID-0105-231aa6,role-aws-002,role,aws_iam,2025-08-07T12:25:03.480259,system,True
ID-0106,acct-git-ID-0106-0d01e4,role-git-000,role,github,2025-11-01T12:25:03.480259,system,True
ID-0106,acct-aws-ID-0106-79ea7b,role-aws-000,role,aws_iam,2025-07-31T12:25:03.480259,system,True
ID-0106,acct-ser-ID-0106-47bdb5,role-ser-001,role,servicenow,2026-06-13T12:25:03.480259,system,True
ID-0107,acct-sal-ID-0107-261ebc,role-sal-000,role,salesforce,2025-07-04T12:25:03.480259,system,True
ID-0107,acct-azu-ID-0107-a07c40,role-azu-001,role,azure_ad,2026-04-14T12:25:03.480259,system,True
ID-0108,acct-act-ID-0108-99ac00,role-act-002,role,active_directory,2025-06-27T12:25:03.480259,system,True
ID-0109,acct-ser-ID-0109-67409f,role-ser-000,role,servicenow,2025-07-03T12:25:03.480259,system,True
ID-0109,acct-act-ID-0109-007ceb,role-act-000,role,active_directory,2026-02-09T12:25:03.480259,system,True
ID-0110,acct-azu-ID-0110-079f61,role-azu-001,role,azure_ad,2026-04-24T12:25:03.480259,system,True
ID-0111,acct-okt-ID-0111-4016cf,role-okt-001,role,okta,2025-11-22T12:25:03.480259,system,True
ID-0111,acct-git-ID-0111-e7799c,role-git-001,role,github,2025-11-11T12:25:03.480259,system,True
ID-0111,acct-azu-ID-0111-c6dfc8,role-azu-000,role,azure_ad,2026-02-17T12:25:03.480259,system,True
ID-0112,acct-okt-ID-0112-d7779d,role-okt-002,role,okta,2025-07-21T12:25:03.480259,system,True
ID-0112,acct-ser-ID-0112-e8ffa3,role-ser-001,role,servicenow,2025-09-06T12:25:03.480259,system,True
ID-0113,acct-act-ID-0113-7a479a,role-act-002,role,active_directory,2025-12-01T12:25:03.480259,system,True
ID-0113,acct-azu-ID-0113-119198,role-azu-000,role,azure_ad,2025-07-11T12:25:03.480259,system,True
ID-0114,acct-okt-ID-0114-973e7c,role-okt-002,role,okta,2025-08-05T12:25:03.480259,system,True
ID-0115,acct-ser-ID-0115-65ddf6,role-ser-000,role,servicenow,2026-05-20T12:25:03.480259,system,True
ID-0115,acct-git-ID-0115-ec2ebe,role-git-001,role,github,2026-02-12T12:25:03.480259,system,True
ID-0116,acct-sal-ID-0116-7e198c,role-sal-000,role,salesforce,2025-11-13T12:25:03.480259,system,True
ID-0116,acct-git-ID-0116-3a37fa,role-git-001,role,github,2025-12-19T12:25:03.480259,system,True
ID-0117,acct-sal-ID-0117-c5f244,role-sal-000,role,salesforce,2025-08-10T12:25:03.480259,system,True
ID-0117,acct-aws-ID-0117-972fed,role-aws-000,role,aws_iam,2025-09-29T12:25:03.480259,system,True
ID-0118,acct-aws-ID-0118-43b223,role-aws-000,role,aws_iam,2026-03-05T12:25:03.480259,system,True
ID-0119,acct-act-ID-0119-1b5ad7,role-act-001,role,active_directory,2025-12-04T12:25:03.480259,system,True
ID-0119,acct-sal-ID-0119-f1dbb8,role-sal-000,role,salesforce,2026-05-07T12:25:03.480259,system,True
ID-0120,acct-git-ID-0120-4ed9b8,role-git-001,role,github,2025-09-12T12:25:03.480259,system,True
ID-0121,acct-azu-ID-0121-991ba2,role-azu-001,role,azure_ad,2026-03-26T12:25:03.480259,system,True
ID-0121,acct-git-ID-0121-d1b006,role-git-000,role,github,2025-11-04T12:25:03.480259,system,True
ID-0122,acct-git-ID-0122-190c8a,role-git-000,role,github,2026-03-04T12:25:03.480259,system,True
ID-0123,acct-azu-ID-0123-399ac2,role-azu-002,role,azure_ad,2026-01-06T12:25:03.480259,system,True
ID-0124,acct-okt-ID-0124-7d4bad,role-okt-002,role,okta,2026-04-21T12:25:03.480259,system,True
ID-0124,acct-azu-ID-0124-a68ca1,role-azu-001,role,azure_ad,2025-11-22T12:25:03.480259,system,True
ID-0125,acct-azu-ID-0125-4c3a47,role-azu-000,role,azure_ad,2025-07-29T12:25:03.480259,system,True
ID-0125,acct-git-ID-0125-aa9826,role-git-001,role,github,2026-03-27T12:25:03.480259,system,True
ID-0125,acct-act-ID-0125-d0ac9f,role-act-001,role,active_directory,2025-10-05T12:25:03.480259,system,True
ID-0126,acct-act-ID-0126-122e9a,role-act-002,role,active_directory,2026-05-09T12:25:03.480259,system,True
ID-0127,acct-sal-ID-0127-3a28e1,role-sal-000,role,salesforce,2026-02-07T12:25:03.480259,system,True
ID-0127,acct-act-ID-0127-bd4067,role-act-001,role,active_directory,2026-03-21T12:25:03.480259,system,True
ID-0127,acct-ser-ID-0127-c9e57b,role-ser-002,role,servicenow,2025-09-12T12:25:03.480259,system,True
ID-0128,acct-azu-ID-0128-b01600,role-azu-001,role,azure_ad,2025-11-08T12:25:03.480259,system,True
ID-0130,acct-azu-ID-0130-e0d190,role-azu-002,role,azure_ad,2025-08-30T12:25:03.480259,system,True
ID-0130,acct-sal-ID-0130-a9a06f,role-sal-001,role,salesforce,2025-06-27T12:25:03.480259,system,True
ID-0130,acct-act-ID-0130-61eb8a,role-act-000,role,active_directory,2026-03-19T12:25:03.480259,system,True
ID-0132,acct-act-ID-0132-a22b9b,role-act-001,role,active_directory,2025-12-27T12:25:03.480259,system,True
ID-0132,acct-ser-ID-0132-a43585,role-ser-001,role,servicenow,2026-03-20T12:25:03.480259,system,True
ID-0132,acct-azu-ID-0132-e601bc,role-azu-002,role,azure_ad,2025-11-11T12:25:03.480259,system,True
ID-0132,acct-okt-ID-0132-eca9da,role-okt-002,role,okta,2025-09-20T12:25:03.480259,system,True
ID-0133,acct-git-ID-0133-418082,role-git-001,role,github,2025-08-29T12:25:03.480259,system,True
ID-0134,acct-act-ID-0134-162811,role-act-001,role,active_directory,2025-11-02T12:25:03.480259,system,True
ID-0134,acct-azu-ID-0134-badc4b,role-azu-000,role,azure_ad,2026-05-19T12:25:03.480259,system,True
ID-0135,acct-git-ID-0135-0d11ac,role-git-001,role,github,2026-04-14T12:25:03.480259,system,True
ID-0136,acct-git-ID-0136-44c3e6,role-git-001,role,github,2026-01-25T12:25:03.480259,system,True
ID-0137,acct-azu-ID-0137-65a86e,role-azu-001,role,azure_ad,2026-06-11T12:25:03.480259,system,True
ID-0138,acct-okt-ID-0138-00b95f,role-okt-001,role,okta,2026-02-04T12:25:03.480259,system,True
ID-0138,acct-azu-ID-0138-aafcf1,role-azu-001,role,azure_ad,2026-04-19T12:25:03.480259,system,True
ID-0139,acct-azu-ID-0139-45e191,role-azu-001,role,azure_ad,2026-04-24T12:25:03.480259,system,True
ID-0139,acct-ser-ID-0139-5a78ba,role-ser-000,role,servicenow,2026-05-05T12:25:03.480259,system,True
ID-0140,acct-azu-ID-0140-d52c46,role-azu-001,role,azure_ad,2026-02-12T12:25:03.480259,system,True
ID-0140,acct-sal-ID-0140-75904b,role-sal-001,role,salesforce,2025-12-24T12:25:03.480259,system,True
ID-0140,acct-git-ID-0140-1ce448,role-git-000,role,github,2025-10-04T12:25:03.480259,system,True
ID-0141,acct-okt-ID-0141-0996a4,role-okt-002,role,okta,2026-04-27T12:25:03.480259,system,True
ID-0141,acct-sal-ID-0141-e6d86c,role-sal-000,role,salesforce,2025-12-15T12:25:03.480259,system,True
ID-0142,acct-ser-ID-0142-0d06ee,role-ser-000,role,servicenow,2025-12-05T12:25:03.480259,system,True
ID-0142,acct-sal-ID-0142-2010aa,role-sal-000,role,salesforce,2025-07-10T12:25:03.480259,system,True
ID-0143,acct-git-ID-0143-478371,role-git-001,role,github,2025-12-18T12:25:03.480259,system,True
ID-0143,acct-aws-ID-0143-22f5ab,role-aws-001,role,aws_iam,2026-02-27T12:25:03.480259,system,True
ID-0144,acct-aws-ID-0144-f35c9b,role-aws-001,role,aws_iam,2025-06-26T12:25:03.480259,system,True
ID-0145,acct-aws-ID-0145-24aa9e,role-aws-002,role,aws_iam,2025-11-04T12:25:03.480259,system,True
ID-0146,acct-git-ID-0146-169900,role-git-000,role,github,2026-05-06T12:25:03.480259,system,True
ID-0147,acct-ser-ID-0147-555c7d,role-ser-000,role,servicenow,2026-04-24T12:25:03.480259,system,True
ID-0148,acct-act-ID-0148-3ffde8,role-act-000,role,active_directory,2026-02-08T12:25:03.480259,system,True
ID-0148,acct-aws-ID-0148-71a5c6,role-aws-002,role,aws_iam,2025-08-08T12:25:03.480259,system,True
ID-0148,acct-ser-ID-0148-b02cf6,role-ser-002,role,servicenow,2025-12-18T12:25:03.480259,system,True
ID-0149,acct-okt-ID-0149-9affaa,role-okt-005,role,okta,2026-05-06T12:25:03.480259,system,True
ID-0150,acct-act-ID-0150-472417,role-act-004,role,active_directory,2025-12-21T12:25:03.480259,system,True
ID-0150,acct-ser-ID-0150-490873,role-ser-004,role,servicenow,2026-02-09T12:25:03.480259,system,True
ID-0150,acct-azu-ID-0150-797ea1,role-azu-003,role,azure_ad,2025-12-07T12:25:03.480259,system,True
ID-0151,acct-okt-ID-0151-871334,role-okt-005,role,okta,2025-09-16T12:25:03.480259,system,True
ID-0152,acct-okt-ID-0152-78c027,role-okt-005,role,okta,2026-04-07T12:25:03.480259,system,True
ID-0153,acct-okt-ID-0153-ee0047,role-okt-005,role,okta,2025-08-09T12:25:03.480259,system,True
ID-0153,acct-sal-ID-0153-6af4a6,role-sal-003,role,salesforce,2025-08-15T12:25:03.480259,system,True
ID-0154,acct-azu-ID-0154-6cd985,role-azu-003,role,azure_ad,2026-02-27T12:25:03.480259,system,True
ID-0154,acct-ser-ID-0154-2dde7c,role-ser-003,role,servicenow,2025-08-09T12:25:03.480259,system,True
ID-0155,acct-ser-ID-0155-f78671,role-ser-005,role,servicenow,2025-09-19T12:25:03.480259,system,True
ID-0155,acct-act-ID-0155-1908e5,role-act-005,role,active_directory,2025-09-18T12:25:03.480259,system,True
ID-0156,acct-act-ID-0156-0d3dde,role-act-004,role,active_directory,2025-07-02T12:25:03.480259,system,True
ID-0156,acct-azu-ID-0156-92963e,role-azu-003,role,azure_ad,2026-03-20T12:25:03.480259,system,True
ID-0156,acct-aws-ID-0156-edb2fd,role-aws-004,role,aws_iam,2025-06-21T12:25:03.480259,system,True
ID-0157,acct-sal-ID-0157-ee70c2,role-sal-002,role,salesforce,2025-09-25T12:25:03.480259,system,True
ID-0157,acct-ser-ID-0157-715724,role-ser-005,role,servicenow,2025-07-18T12:25:03.480259,system,True
ID-0158,acct-act-ID-0158-af684d,role-act-005,role,active_directory,2025-08-06T12:25:03.480259,system,True
ID-0158,acct-okt-ID-0158-dd7143,role-okt-003,role,okta,2026-02-19T12:25:03.480259,system,True
ID-0158,acct-aws-ID-0158-4e304b,role-aws-006,role,aws_iam,2025-09-13T12:25:03.480259,system,True
ID-0159,acct-sal-ID-0159-8458f3,role-sal-002,role,salesforce,2026-01-19T12:25:03.480259,system,True
ID-0160,acct-azu-ID-0160-a54202,role-azu-004,role,azure_ad,2025-12-18T12:25:03.480259,system,True
ID-0161,acct-okt-ID-0161-f56c8c,role-okt-005,role,okta,2026-01-31T12:25:03.480259,system,True
ID-0161,acct-act-ID-0161-274fce,role-act-005,role,active_directory,2025-08-02T12:25:03.480259,system,True
ID-0162,acct-ser-ID-0162-21b633,role-ser-005,role,servicenow,2025-08-12T12:25:03.480259,system,True
ID-0162,acct-aws-ID-0162-5c447a,role-aws-005,role,aws_iam,2026-04-21T12:25:03.480259,system,True
ID-0162,acct-sal-ID-0162-f7e2e6,role-sal-005,role,salesforce,2026-06-15T12:25:03.480259,system,True
ID-0163,acct-aws-ID-0163-b9f1f5,role-aws-005,role,aws_iam,2025-08-09T12:25:03.480259,system,True
ID-0163,acct-git-ID-0163-7f9160,role-git-002,role,github,2026-04-12T12:25:03.480259,system,True
ID-0164,acct-sal-ID-0164-7de104,role-sal-004,role,salesforce,2026-01-02T12:25:03.480259,system,True
ID-0164,acct-act-ID-0164-b8c16b,role-act-003,role,active_directory,2025-08-04T12:25:03.480259,system,True
ID-0165,acct-git-ID-0165-da99d0,role-git-004,role,github,2025-11-01T12:25:03.480259,system,True
ID-0166,acct-act-ID-0166-598aeb,role-act-003,role,active_directory,2025-10-07T12:25:03.480259,system,True
ID-0167,acct-ser-ID-0167-5c3f04,role-ser-003,role,servicenow,2026-01-12T12:25:03.480259,system,True
ID-0167,acct-aws-ID-0167-27744c,role-aws-003,role,aws_iam,2026-06-09T12:25:03.480259,system,True
ID-0168,acct-aws-ID-0168-c685dc,role-aws-005,role,aws_iam,2025-08-06T12:25:03.480259,system,True
ID-0169,acct-aws-ID-0169-dec969,role-aws-004,role,aws_iam,2025-09-17T12:25:03.480259,system,True
ID-0169,acct-ser-ID-0169-0524f3,role-ser-003,role,servicenow,2026-04-27T12:25:03.480259,system,True
ID-0169,acct-azu-ID-0169-f3dc80,role-azu-003,role,azure_ad,2025-08-21T12:25:03.480259,system,True
ID-0170,acct-ser-ID-0170-2da2bb,role-ser-005,role,servicenow,2025-10-24T12:25:03.480259,system,True
ID-0170,acct-azu-ID-0170-b1cb06,role-azu-004,role,azure_ad,2025-08-09T12:25:03.480259,system,True
ID-0171,acct-ser-ID-0171-bba95b,role-ser-004,role,servicenow,2025-10-27T12:25:03.480259,system,True
ID-0171,acct-aws-ID-0171-259981,role-aws-005,role,aws_iam,2025-09-09T12:25:03.480259,system,True
ID-0172,acct-git-ID-0172-510d38,role-git-002,role,github,2025-11-10T12:25:03.480259,system,True
ID-0172,acct-okt-ID-0172-119d89,role-okt-004,role,okta,2025-10-26T12:25:03.480259,system,True
ID-0173,acct-act-ID-0173-f43da5,role-act-005,role,active_directory,2025-08-27T12:25:03.480259,system,True
ID-0173,acct-git-ID-0173-64cf84,role-git-002,role,github,2026-03-07T12:25:03.480259,system,True
ID-0174,acct-okt-ID-0174-5a1808,role-okt-003,role,okta,2026-05-24T12:25:03.480259,system,True
ID-0174,acct-sal-ID-0174-4ba921,role-sal-004,role,salesforce,2025-11-11T12:25:03.480259,system,True
ID-0175,acct-okt-ID-0175-8e1b1f,role-okt-003,role,okta,2026-01-24T12:25:03.480259,system,True
ID-0175,acct-ser-ID-0175-dd28d9,role-ser-003,role,servicenow,2025-10-14T12:25:03.480259,system,True
ID-0176,acct-ser-ID-0176-e8cde6,role-ser-005,role,servicenow,2025-12-06T12:25:03.480259,system,True
ID-0176,acct-okt-ID-0176-6068f2,role-okt-003,role,okta,2026-02-19T12:25:03.480259,system,True
ID-0176,acct-sal-ID-0176-6fb0c9,role-sal-004,role,salesforce,2025-10-16T12:25:03.480259,system,True
ID-0177,acct-azu-ID-0177-687697,role-azu-004,role,azure_ad,2025-10-22T12:25:03.480259,system,True
ID-0178,acct-aws-ID-0178-70afaa,role-aws-003,role,aws_iam,2025-12-22T12:25:03.480259,system,True
ID-0179,acct-git-ID-0179-ffda02,role-git-002,role,github,2026-01-25T12:25:03.480259,system,True
ID-0179,acct-sal-ID-0179-d27320,role-sal-002,role,salesforce,2026-02-11T12:25:03.480259,system,True
ID-0179,acct-aws-ID-0179-40cbfc,role-aws-005,role,aws_iam,2025-07-18T12:25:03.480259,system,True
ID-0180,acct-okt-ID-0180-563c0e,role-okt-005,role,okta,2026-04-03T12:25:03.480259,system,True
ID-0181,acct-okt-ID-0181-ff3712,role-okt-005,role,okta,2026-01-17T12:25:03.480259,system,True
ID-0181,acct-sal-ID-0181-247677,role-sal-003,role,salesforce,2025-11-10T12:25:03.480259,system,True
ID-0181,acct-azu-ID-0181-bcf0e4,role-azu-004,role,azure_ad,2026-05-02T12:25:03.480259,system,True
ID-0182,acct-aws-ID-0182-16170b,role-aws-003,role,aws_iam,2025-08-23T12:25:03.480259,system,True
ID-0182,acct-ser-ID-0182-f9fdda,role-ser-005,role,servicenow,2026-05-17T12:25:03.480259,system,True
ID-0183,acct-aws-ID-0183-4228c3,role-aws-005,role,aws_iam,2025-08-20T12:25:03.480259,system,True
ID-0183,acct-azu-ID-0183-34edc8,role-azu-003,role,azure_ad,2025-07-24T12:25:03.480259,system,True
ID-0184,acct-okt-ID-0184-de4573,role-okt-005,role,okta,2026-03-30T12:25:03.480259,system,True
ID-0184,acct-sal-ID-0184-51548a,role-sal-004,role,salesforce,2026-02-08T12:25:03.480259,system,True
ID-0185,acct-azu-ID-0185-cb21f4,role-azu-003,role,azure_ad,2026-04-27T12:25:03.480259,system,True
ID-0185,acct-git-ID-0185-c2fec7,role-git-002,role,github,2025-11-04T12:25:03.480259,system,True
ID-0186,acct-okt-ID-0186-c61540,role-okt-004,role,okta,2025-11-09T12:25:03.480259,system,True
ID-0186,acct-aws-ID-0186-cb0b17,role-aws-003,role,aws_iam,2025-07-06T12:25:03.480259,system,True
ID-0186,acct-azu-ID-0186-79d24c,role-azu-004,role,azure_ad,2025-12-28T12:25:03.480259,system,True
ID-0187,acct-git-ID-0187-3fb9c4,role-git-004,role,github,2025-07-03T12:25:03.480259,system,True
ID-0188,acct-act-ID-0188-800037,role-act-003,role,active_directory,2025-10-08T12:25:03.480259,system,True
ID-0189,acct-aws-ID-0189-fb3592,role-aws-006,role,aws_iam,2025-07-08T12:25:03.480259,system,True
ID-0190,acct-sal-ID-0190-b42b61,role-sal-005,role,salesforce,2026-03-24T12:25:03.480259,system,True
ID-0191,acct-azu-ID-0191-be3cc7,role-azu-003,role,azure_ad,2025-12-30T12:25:03.480259,system,True
ID-0191,acct-git-ID-0191-43bd3c,role-git-003,role,github,2026-05-28T12:25:03.480259,system,True
ID-0191,acct-act-ID-0191-854ac9,role-act-003,role,active_directory,2025-06-29T12:25:03.480259,system,True
ID-0192,acct-azu-ID-0192-664eba,role-azu-005,role,azure_ad,2025-06-24T12:25:03.480259,system,True
ID-0193,acct-azu-ID-0193-0bdc15,role-azu-004,role,azure_ad,2025-10-08T12:25:03.480259,system,True
ID-0193,acct-ser-ID-0193-062bec,role-ser-003,role,servicenow,2026-05-03T12:25:03.480259,system,True
ID-0193,acct-sal-ID-0193-782aaf,role-sal-004,role,salesforce,2026-04-24T12:25:03.480259,system,True
ID-0194,acct-sal-ID-0194-c1715f,role-sal-002,role,salesforce,2026-04-28T12:25:03.480259,system,True
