event_id,timestamp,platform,event_type,acct_id,person_id,source_ip,user_agent,resource,success,is_anomalous,details
evt-d52038de,2026-06-05T12:16:24.695759,github,api_call,acct-git-ID-0086-783a7a,ID-0086,114.205.145.19,,packages,True,True,"{""token_age_days"": 232, ""source_ip"": ""76.22.235.73"", ""unusual_hour"": true, ""api_volume"": 1159}"
evt-4f698a4f,2026-06-04T21:47:24.695759,github,api_call,acct-git-ID-0086-783a7a,ID-0086,83.0.198.247,,settings,True,True,"{""token_age_days"": 325, ""source_ip"": ""12.177.128.32"", ""unusual_hour"": false, ""api_volume"": 8750}"
evt-48feb7a2,2026-06-06T20:36:24.695759,okta,token_used,acct-okt-ID-0087-e36196,ID-0087,137.142.246.163,,policies,True,True,"{""token_age_days"": 659, ""source_ip"": ""18.66.95.92"", ""unusual_hour"": false, ""api_volume"": 3318}"
evt-defc1c7b,2026-06-12T07:13:24.695759,active_directory,token_used,acct-act-ID-0087-3e6623,ID-0087,167.187.122.205,,domain-controller,True,True,"{""token_age_days"": 589, ""source_ip"": ""208.74.124.246"", ""unusual_hour"": false, ""api_volume"": 4299}"
evt-e0e63fbb,2026-05-23T10:06:24.695759,okta,token_used,acct-okt-ID-0087-e36196,ID-0087,218.129.18.13,,user-management,True,True,"{""token_age_days"": 241, ""source_ip"": ""52.140.156.7"", ""unusual_hour"": false, ""api_volume"": 9059}"
evt-914e31d9,2026-06-01T15:39:24.695759,aws_iam,token_used,acct-aws-ID-0088-24dfe0,ID-0088,88.229.113.39,,ec2:*,True,True,"{""token_age_days"": 235, ""source_ip"": ""171.94.78.140"", ""unusual_hour"": false, ""api_volume"": 1532}"
evt-8be81ba7,2026-06-14T00:19:24.695759,aws_iam,api_call,acct-aws-ID-0088-24dfe0,ID-0088,36.113.180.170,,lambda:*,True,True,"{""token_age_days"": 682, ""source_ip"": ""92.82.254.141"", ""unusual_hour"": false, ""api_volume"": 4373}"
evt-68ce62d6,2026-05-28T20:46:24.695759,active_directory,api_call,acct-act-ID-0088-94ae7c,ID-0088,64.61.239.52,,dns,True,True,"{""token_age_days"": 698, ""source_ip"": ""102.226.113.204"", ""unusual_hour"": true, ""api_volume"": 4223}"
evt-320093fa,2026-05-20T21:33:24.695759,aws_iam,token_used,acct-aws-ID-0088-24dfe0,ID-0088,163.239.5.139,,s3://prod-data,True,True,"{""token_age_days"": 524, ""source_ip"": ""188.150.77.213"", ""unusual_hour"": false, ""api_volume"": 9716}"
evt-879c6766,2026-05-22T17:06:24.695759,okta,token_used,acct-okt-ID-0088-929a4a,ID-0088,99.117.192.113,,mfa-config,True,True,"{""token_age_days"": 400, ""source_ip"": ""100.167.156.22"", ""unusual_hour"": true, ""api_volume"": 4879}"
evt-1528673f,2026-06-06T20:51:24.695759,aws_iam,token_used,acct-aws-ID-0088-24dfe0,ID-0088,223.196.183.48,,lambda:*,True,True,"{""token_age_days"": 504, ""source_ip"": ""199.77.20.155"", ""unusual_hour"": false, ""api_volume"": 872}"
evt-7015cbe9,2026-06-14T15:38:24.695759,github,api_call,acct-git-ID-0088-f99912,ID-0088,113.52.248.110,,settings,True,True,"{""token_age_days"": 593, ""source_ip"": ""30.240.136.218"", ""unusual_hour"": false, ""api_volume"": 6121}"
evt-6ed97b35,2026-06-02T14:34:24.695759,github,token_used,acct-git-ID-0088-f99912,ID-0088,202.205.185.235,,packages,True,True,"{""token_age_days"": 204, ""source_ip"": ""34.41.73.71"", ""unusual_hour"": false, ""api_volume"": 5259}"
evt-c54f589b,2026-05-20T22:50:24.695759,salesforce,token_used,acct-sal-ID-0089-d2c9b2,ID-0089,92.89.74.73,,contacts,True,True,"{""token_age_days"": 472, ""source_ip"": ""207.211.60.91"", ""unusual_hour"": true, ""api_volume"": 4852}"
evt-9092346e,2026-06-17T05:36:24.695759,github,token_used,acct-git-ID-0089-0c63b8,ID-0089,88.56.143.85,,settings,True,True,"{""token_age_days"": 605, ""source_ip"": ""87.34.235.0"", ""unusual_hour"": false, ""api_volume"": 2153}"
evt-c079b5ef,2026-05-22T15:18:24.695759,salesforce,api_call,acct-sal-ID-0089-d2c9b2,ID-0089,138.216.134.191,,contacts,True,True,"{""token_age_days"": 502, ""source_ip"": ""165.92.101.220"", ""unusual_hour"": false, ""api_volume"": 6436}"
evt-2b3eff81,2026-05-29T00:03:24.695759,github,api_call,acct-git-ID-0089-0c63b8,ID-0089,82.105.22.10,,actions,False,True,"{""token_age_days"": 308, ""source_ip"": ""147.120.152.37"", ""unusual_hour"": true, ""api_volume"": 5673}"
evt-1e194333,2026-06-13T14:24:24.695759,github,token_used,acct-git-ID-0089-0c63b8,ID-0089,147.10.108.74,,repos:private,True,True,"{""token_age_days"": 281, ""source_ip"": ""66.103.238.213"", ""unusual_hour"": true, ""api_volume"": 8473}"
evt-38fe849f,2026-05-24T18:05:24.695759,active_directory,token_used,acct-act-ID-0089-c2948f,ID-0089,216.165.224.121,,exchange,True,True,"{""token_age_days"": 356, ""source_ip"": ""180.59.155.194"", ""unusual_hour"": false, ""api_volume"": 3697}"
evt-527f0eca,2026-06-13T01:18:24.695759,okta,api_call,acct-okt-ID-0090-b3c42e,ID-0090,27.189.5.113,,policies,True,True,"{""token_age_days"": 409, ""source_ip"": ""91.204.11.41"", ""unusual_hour"": true, ""api_volume"": 6574}"
evt-77a72b29,2026-06-11T21:14:24.695759,okta,token_used,acct-okt-ID-0090-b3c42e,ID-0090,20.104.51.254,,user-management,True,True,"{""token_age_days"": 487, ""source_ip"": ""14.217.51.129"", ""unusual_hour"": true, ""api_volume"": 6638}"
evt-b16c4376,2026-06-13T06:26:24.695759,salesforce,token_used,acct-sal-ID-0090-c77ca0,ID-0090,171.184.3.65,,reports,True,True,"{""token_age_days"": 652, ""source_ip"": ""32.39.167.180"", ""unusual_hour"": false, ""api_volume"": 6702}"
evt-0d20bb05,2026-05-27T18:16:24.695759,salesforce,api_call,acct-sal-ID-0090-c77ca0,ID-0090,170.250.254.47,,setup,True,True,"{""token_age_days"": 261, ""source_ip"": ""172.28.63.182"", ""unusual_hour"": true, ""api_volume"": 2741}"
evt-66a98af4,2026-06-18T02:15:24.695759,okta,token_used,acct-okt-ID-0091-c6bbd1,ID-0091,165.181.147.142,,mfa-config,True,True,"{""token_age_days"": 234, ""source_ip"": ""140.55.223.180"", ""unusual_hour"": true, ""api_volume"": 5514}"
evt-d2177620,2026-06-19T09:43:24.695759,aws_iam,token_used,acct-aws-ID-0091-11ce95,ID-0091,216.101.90.70,,s3://prod-data,True,True,"{""token_age_days"": 419, ""source_ip"": ""153.211.153.111"", ""unusual_hour"": false, ""api_volume"": 781}"
evt-82d2aa02,2026-06-17T15:54:24.695759,aws_iam,token_used,acct-aws-ID-0091-11ce95,ID-0091,126.229.72.57,,ec2:*,True,True,"{""token_age_days"": 251, ""source_ip"": ""204.145.90.178"", ""unusual_hour"": true, ""api_volume"": 6872}"
evt-d35e95cd,2026-05-28T21:22:24.695759,active_directory,api_call,acct-act-ID-0092-851ba0,ID-0092,141.94.14.145,,dns,True,True,"{""token_age_days"": 616, ""source_ip"": ""123.226.183.80"", ""unusual_hour"": true, ""api_volume"": 7128}"
evt-52da9aef,2026-05-29T00:34:24.695759,active_directory,api_call,acct-act-ID-0092-851ba0,ID-0092,192.47.128.63,,file-server,True,True,"{""token_age_days"": 425, ""source_ip"": ""77.236.251.211"", ""unusual_hour"": false, ""api_volume"": 1913}"
evt-f221fdd4,2026-05-25T06:41:24.695759,salesforce,api_call,acct-sal-ID-0092-4906aa,ID-0092,170.79.62.124,,accounts,True,True,"{""token_age_days"": 377, ""source_ip"": ""184.227.181.45"", ""unusual_hour"": false, ""api_volume"": 7065}"
evt-68272b78,2026-05-26T12:38:24.695759,active_directory,api_call,acct-act-ID-0092-851ba0,ID-0092,84.40.220.218,,exchange,True,True,"{""token_age_days"": 423, ""source_ip"": ""123.107.1.178"", ""unusual_hour"": true, ""api_volume"": 5466}"
evt-a1f550f0,2026-05-24T13:25:24.695759,active_directory,api_call,acct-act-ID-0092-851ba0,ID-0092,214.164.36.243,,domain-controller,True,True,"{""token_age_days"": 320, ""source_ip"": ""160.58.48.29"", ""unusual_hour"": false, ""api_volume"": 1746}"
evt-7f2ac0b9,2026-05-24T14:02:24.695759,salesforce,token_used,acct-sal-ID-0092-4906aa,ID-0092,189.247.245.221,,contacts,True,True,"{""token_age_days"": 548, ""source_ip"": ""90.175.61.251"", ""unusual_hour"": true, ""api_volume"": 1115}"
evt-0694f4e5,2026-06-05T10:35:24.695759,salesforce,api_call,acct-sal-ID-0092-4906aa,ID-0092,78.60.82.76,,opportunities,True,True,"{""token_age_days"": 285, ""source_ip"": ""40.41.237.42"", ""unusual_hour"": true, ""api_volume"": 823}"
evt-96c9929f,2026-06-02T18:27:24.695759,active_directory,token_used,acct-act-ID-0093-9dc35d,ID-0093,211.62.232.155,,domain-controller,True,True,"{""token_age_days"": 324, ""source_ip"": ""193.131.183.146"", ""unusual_hour"": true, ""api_volume"": 1130}"
evt-bfc1a636,2026-06-08T21:54:24.695759,aws_iam,api_call,acct-aws-ID-0093-ae7e5b,ID-0093,178.99.94.26,,kms:*,True,True,"{""token_age_days"": 226, ""source_ip"": ""74.11.113.157"", ""unusual_hour"": false, ""api_volume"": 6048}"
evt-e78daf81,2026-06-10T12:21:24.695759,aws_iam,token_used,acct-aws-ID-0093-ae7e5b,ID-0093,50.115.199.161,,s3://prod-data,True,True,"{""token_age_days"": 520, ""source_ip"": ""134.173.85.52"", ""unusual_hour"": false, ""api_volume"": 4910}"
evt-d931148b,2026-05-29T01:03:24.695759,salesforce,token_used,acct-sal-ID-0093-0828f7,ID-0093,112.66.178.162,,accounts,True,True,"{""token_age_days"": 634, ""source_ip"": ""3.91.148.166"", ""unusual_hour"": false, ""api_volume"": 1125}"
evt-6be804e9,2026-05-26T16:48:24.695759,aws_iam,token_used,acct-aws-ID-0093-ae7e5b,ID-0093,99.154.123.14,,kms:*,True,True,"{""token_age_days"": 285, ""source_ip"": ""68.175.222.136"", ""unusual_hour"": true, ""api_volume"": 906}"
evt-d0fc0afd,2026-06-18T19:56:24.695759,active_directory,api_call,acct-act-ID-0093-9dc35d,ID-0093,76.91.227.253,,gpo,True,True,"{""token_age_days"": 675, ""source_ip"": ""21.58.39.204"", ""unusual_hour"": false, ""api_volume"": 5172}"
evt-9207c162,2026-05-31T20:02:24.695759,github,token_used,acct-git-ID-0094-41d360,ID-0094,206.102.192.42,,repos:private,True,True,"{""token_age_days"": 386, ""source_ip"": ""164.221.241.233"", ""unusual_hour"": false, ""api_volume"": 4338}"
evt-3af5478f,2026-05-30T06:19:24.695759,active_directory,token_used,acct-act-ID-0094-ce94ad,ID-0094,61.130.149.58,,file-server,True,True,"{""token_age_days"": 400, ""source_ip"": ""106.149.250.9"", ""unusual_hour"": false, ""api_volume"": 2136}"
evt-35b7e277,2026-05-24T19:04:24.695759,github,api_call,acct-git-ID-0094-41d360,ID-0094,73.11.198.235,,repos:private,True,True,"{""token_age_days"": 470, ""source_ip"": ""191.187.247.134"", ""unusual_hour"": true, ""api_volume"": 8080}"
evt-0d80f59a,2026-06-09T00:34:24.695759,active_directory,token_used,acct-act-ID-0094-ce94ad,ID-0094,103.238.172.58,,dns,True,True,"{""token_age_days"": 368, ""source_ip"": ""212.30.221.203"", ""unusual_hour"": false, ""api_volume"": 944}"
evt-03882a51,2026-05-26T16:35:24.695759,salesforce,api_call,acct-sal-ID-0094-0f287b,ID-0094,67.42.156.242,,accounts,True,True,"{""token_age_days"": 397, ""source_ip"": ""82.145.96.127"", ""unusual_hour"": true, ""api_volume"": 1756}"
evt-3a76a682,2026-05-30T21:16:24.695759,github,api_call,acct-git-ID-0094-41d360,ID-0094,196.204.186.15,,actions,True,True,"{""token_age_days"": 672, ""source_ip"": ""36.238.36.23"", ""unusual_hour"": false, ""api_volume"": 3533}"
evt-6a48d9cd,2026-06-14T08:11:24.695759,github,token_used,acct-git-ID-0094-41d360,ID-0094,151.175.91.36,,packages,True,True,"{""token_age_days"": 661, ""source_ip"": ""144.88.196.0"", ""unusual_hour"": true, ""api_volume"": 3090}"
evt-a5fb7f48,2026-05-23T10:10:24.695759,aws_iam,token_used,acct-aws-ID-0094-094f65,ID-0094,184.172.47.63,,lambda:*,True,True,"{""token_age_days"": 241, ""source_ip"": ""61.236.39.33"", ""unusual_hour"": false, ""api_volume"": 2609}"
evt-5ff70df1,2026-05-22T14:57:24.695759,aws_iam,api_call,acct-aws-ID-0095-aa5747,ID-0095,15.25.229.235,,iam:*,True,True,"{""token_age_days"": 419, ""source_ip"": ""52.197.181.231"", ""unusual_hour"": true, ""api_volume"": 8699}"
evt-3c5d935d,2026-06-02T03:12:24.695759,aws_iam,api_call,acct-aws-ID-0095-aa5747,ID-0095,97.238.121.19,,iam:*,True,True,"{""token_age_days"": 676, ""source_ip"": ""152.193.171.16"", ""unusual_hour"": true, ""api_volume"": 544}"
evt-6ef0767a,2026-06-14T14:43:24.695759,aws_iam,token_used,acct-aws-ID-0095-aa5747,ID-0095,110.81.205.152,,lambda:*,True,True,"{""token_age_days"": 613, ""source_ip"": ""195.199.114.215"", ""unusual_hour"": false, ""api_volume"": 6737}"
evt-7ed91757,2026-06-11T00:23:24.695759,salesforce,token_used,acct-sal-ID-0096-008f67,ID-0096,170.60.199.73,,contacts,True,True,"{""token_age_days"": 504, ""source_ip"": ""160.207.165.221"", ""unusual_hour"": true, ""api_volume"": 5480}"
evt-58e0105a,2026-05-22T15:04:24.695759,okta,api_call,acct-okt-ID-0096-12ff06,ID-0096,56.150.150.49,,policies,True,True,"{""token_age_days"": 636, ""source_ip"": ""137.1.95.201"", ""unusual_hour"": true, ""api_volume"": 7499}"
evt-9bec663c,2026-06-17T16:12:24.695759,github,token_used,acct-git-ID-0096-c9c4b7,ID-0096,84.166.82.145,,packages,True,True,"{""token_age_days"": 695, ""source_ip"": ""32.121.99.168"", ""unusual_hour"": false, ""api_volume"": 2451}"
evt-070fa37a,2026-06-14T22:53:24.695759,active_directory,token_used,acct-act-ID-0097-02628e,ID-0097,189.0.213.248,,exchange,True,True,"{""token_age_days"": 687, ""source_ip"": ""52.100.219.176"", ""unusual_hour"": true, ""api_volume"": 7447}"
evt-91426988,2026-05-26T16:45:24.695759,active_directory,api_call,acct-act-ID-0097-02628e,ID-0097,28.193.78.243,,exchange,True,True,"{""token_age_days"": 223, ""source_ip"": ""201.82.122.30"", ""unusual_hour"": true, ""api_volume"": 4349}"
evt-06b8a5c2,2026-06-16T20:45:24.695759,aws_iam,token_used,acct-aws-ID-0097-c969f9,ID-0097,219.68.29.247,,kms:*,True,True,"{""token_age_days"": 254, ""source_ip"": ""54.241.60.156"", ""unusual_hour"": true, ""api_volume"": 8441}"
evt-84fe6293,2026-05-27T21:27:24.695759,okta,login_success,acct-okt-ID-0098-233dde,ID-0098,75.4.120.152,,api-tokens,True,False,
evt-a7ad3f98,2026-05-29T08:30:24.695759,okta,resource_access,acct-okt-ID-0098-233dde,ID-0098,123.114.151.177,,user-management,True,False,
evt-b132d9ce,2026-06-09T23:43:24.695759,aws_iam,login_success,acct-aws-ID-0098-c248bd,ID-0098,124.7.3.81,,s3://prod-data,True,False,
evt-256569e9,2026-06-13T09:51:24.695759,okta,login_success,acct-okt-ID-0099-c44deb,ID-0099,92.145.254.184,,mfa-config,True,False,
evt-0ab7dcda,2026-05-23T03:19:24.695759,okta,resource_access,acct-okt-ID-0099-c44deb,ID-0099,58.142.33.40,,sso-apps,True,False,
evt-370631d6,2026-06-16T09:27:24.695759,aws_iam,login_success,acct-aws-ID-0099-6b9f56,ID-0099,162.31.234.240,,lambda:*,True,False,
evt-caf068a7,2026-05-30T03:31:24.695759,aws_iam,login_success,acct-aws-ID-0099-6b9f56,ID-0099,35.173.233.219,,rds:prod,True,False,
evt-1dde4b5f,2026-05-25T10:17:24.695759,github,login_success,acct-git-ID-0100-92b54c,ID-0100,58.138.211.25,,actions,True,False,
evt-12641d94,2026-06-09T22:49:24.695759,salesforce,resource_access,acct-sal-ID-0100-178657,ID-0100,48.87.184.75,,accounts,True,False,
evt-c0f6aceb,2026-05-26T16:17:24.695759,salesforce,login_success,acct-sal-ID-0100-178657,ID-0100,41.217.153.154,,reports,True,False,
evt-ea79b73e,2026-06-01T07:15:24.695759,salesforce,resource_access,acct-sal-ID-0100-178657,ID-0100,108.27.100.173,,reports,True,False,
evt-e8942f34,2026-06-07T11:55:24.695759,github,login_success,acct-git-ID-0101-c146f4,ID-0101,216.82.4.233,,packages,True,False,
evt-bb0c1e79,2026-06-10T11:25:24.695759,okta,login_success,acct-okt-ID-0101-4f0784,ID-0101,94.58.81.85,,user-management,True,False,
evt-85f2a551,2026-06-05T07:35:24.695759,active_directory,login_success,acct-act-ID-0101-f516dc,ID-0101,204.10.29.20,,exchange,True,False,
evt-4b0e2afe,2026-05-28T12:48:24.695759,okta,login_success,acct-okt-ID-0101-4f0784,ID-0101,76.232.236.67,,sso-apps,True,False,
evt-1d5c42c4,2026-06-09T23:32:24.695759,okta,resource_access,acct-okt-ID-0101-4f0784,ID-0101,103.160.74.241,,policies,True,False,
evt-2175a344,2026-06-17T15:14:24.695759,salesforce,login_success,acct-sal-ID-0102-021810,ID-0102,221.160.40.155,,accounts,True,False,
evt-7d47990e,2026-05-28T16:01:24.695759,github,login_success,acct-git-ID-0102-a742de,ID-0102,78.239.183.179,,repos:private,True,False,
evt-53023cd8,2026-06-05T12:02:24.695759,github,login_success,acct-git-ID-0102-a742de,ID-0102,175.194.118.47,,packages,True,False,
evt-9974e77c,2026-06-09T22:30:24.695759,active_directory,login_success,acct-act-ID-0102-52d10a,ID-0102,210.8.97.83,,exchange,True,False,
evt-361b4a13,2026-05-26T22:27:24.695759,okta,resource_access,acct-okt-ID-0103-741473,ID-0103,23.216.69.168,,user-management,True,False,
evt-b733d817,2026-05-21T03:37:24.695759,okta,login_success,acct-okt-ID-0103-741473,ID-0103,34.234.208.53,,sso-apps,True,False,
evt-6fc26c8e,2026-06-05T02:36:24.695759,okta,resource_access,acct-okt-ID-0103-741473,ID-0103,217.139.170.110,,sso-apps,True,False,
evt-a0c61a0f,2026-06-12T13:31:24.695759,aws_iam,resource_access,acct-aws-ID-0103-6252d6,ID-0103,164.72.212.231,,ec2:*,True,False,
evt-73b5ef23,2026-06-03T15:53:24.695759,aws_iam,resource_access,acct-aws-ID-0103-6252d6,ID-0103,107.101.2.174,,lambda:*,True,False,
evt-8e84d98c,2026-05-24T13:42:24.695759,okta,login_success,acct-okt-ID-0103-741473,ID-0103,14.148.83.73,,api-tokens,True,False,
evt-fde24f1b,2026-06-13T11:39:24.695759,okta,login_success,acct-okt-ID-0103-741473,ID-0103,66.228.235.123,,user-management,True,False,
evt-8e4c8927,2026-06-06T08:32:24.695759,aws_iam,resource_access,acct-aws-ID-0103-6252d6,ID-0103,165.83.21.226,,kms:*,True,False,
evt-e9971952,2026-06-11T14:50:24.695759,active_directory,login_success,acct-act-ID-0104-19b228,ID-0104,183.37.151.124,,gpo,True,False,
evt-7eeb168c,2026-05-29T09:16:24.695759,github,login_success,acct-git-ID-0104-c0c099,ID-0104,81.202.96.28,,actions,True,False,
evt-6233ef87,2026-06-07T02:48:24.695759,okta,login_success,acct-okt-ID-0104-06e2c9,ID-0104,182.205.139.255,,api-tokens,True,False,
evt-5b093d51,2026-05-28T04:50:24.695759,okta,login_success,acct-okt-ID-0104-06e2c9,ID-0104,120.24.208.68,,policies,True,False,
evt-d450c30d,2026-05-30T22:07:24.695759,okta,login_success,acct-okt-ID-0104-06e2c9,ID-0104,155.186.129.67,,api-tokens,True,False,
evt-e8f70f48,2026-06-15T14:42:24.695759,github,resource_access,acct-git-ID-0104-c0c099,ID-0104,158.112.186.117,,actions,True,False,
evt-d525ead2,2026-06-19T11:59:24.695759,okta,login_success,acct-okt-ID-0104-06e2c9,ID-0104,159.42.168.148,,api-tokens,True,False,
evt-c51b2506,2026-06-17T15:40:24.695759,okta,login_success,acct-okt-ID-0105-ced31a,ID-0105,81.116.129.159,,mfa-config,True,False,
evt-5480260f,2026-06-13T14:30:24.695759,github,login_success,acct-git-ID-0105-757eb8,ID-0105,41.200.102.238,,repos:private,True,False,
evt-b78e3512,2026-05-31T20:16:24.695759,active_directory,login_success,acct-act-ID-0105-77b07a,ID-0105,2.112.36.238,,domain-controller,True,False,
evt-67ca62bf,2026-05-23T07:13:24.695759,active_directory,login_success,acct-act-ID-0105-77b07a,ID-0105,101.199.74.139,,exchange,True,False,
evt-8aeeb8f5,2026-06-03T13:07:24.695759,active_directory,resource_access,acct-act-ID-0105-77b07a,ID-0105,128.215.251.122,,file-server,True,False,
evt-5549432c,2026-06-14T08:09:24.695759,aws_iam,login_success,acct-aws-ID-0105-bf9b5f,ID-0105,34.180.4.81,,lambda:*,True,False,
evt-bd4751bd,2026-06-09T02:49:24.695759,active_directory,login_success,acct-act-ID-0105-77b07a,ID-0105,27.83.116.176,,exchange,True,False,
evt-ac69c785,2026-06-12T06:16:24.695759,aws_iam,resource_access,acct-aws-ID-0106-5310a8,ID-0106,188.21.162.48,,ec2:*,True,False,
evt-679d5b9f,2026-06-05T22:44:24.695759,github,login_success,acct-git-ID-0106-aca8c3,ID-0106,191.191.162.163,,actions,True,False,
evt-8680f6c4,2026-06-08T15:00:24.695759,salesforce,login_success,acct-sal-ID-0106-f7e007,ID-0106,32.232.2.100,,accounts,True,False,
evt-f12eadb5,2026-06-10T10:36:24.695759,github,login_success,acct-git-ID-0107-a96b6e,ID-0107,159.227.148.102,,repos:private,True,False,
evt-cc9fe43f,2026-06-17T22:23:24.695759,okta,resource_access,acct-okt-ID-0107-3f8708,ID-0107,142.65.229.142,,user-management,True,False,
evt-c7504db0,2026-06-01T06:03:24.695759,github,login_success,acct-git-ID-0107-a96b6e,ID-0107,129.52.166.126,,packages,True,False,
evt-e61b6a91,2026-06-05T03:05:24.695759,active_directory,resource_access,acct-act-ID-0107-87b2a9,ID-0107,209.113.237.234,,domain-controller,True,False,
evt-8529b414,2026-06-07T22:15:24.695759,okta,login_success,acct-okt-ID-0107-3f8708,ID-0107,91.169.27.23,,sso-apps,True,False,
evt-09139ffd,2026-05-30T15:49:24.695759,github,login_success,acct-git-ID-0108-1600a2,ID-0108,80.15.248.2,,repos:public,True,False,
evt-28dc950d,2026-05-30T00:31:24.695759,salesforce,resource_access,acct-sal-ID-0108-ed5217,ID-0108,124.45.91.176,,accounts,True,False,
evt-33e72769,2026-05-27T20:48:24.695759,github,login_success,acct-git-ID-0108-1600a2,ID-0108,161.112.188.62,,repos:public,True,False,
evt-c4d5c088,2026-06-01T19:18:24.695759,salesforce,resource_access,acct-sal-ID-0108-ed5217,ID-0108,40.244.81.170,,setup,True,False,
evt-b11a6164,2026-06-02T22:37:24.695759,github,login_success,acct-git-ID-0108-1600a2,ID-0108,49.241.135.15,,actions,True,False,
evt-451d07b0,2026-06-19T15:57:24.695759,salesforce,login_success,acct-sal-ID-0108-ed5217,ID-0108,129.31.189.91,,contacts,True,False,
evt-00e3d00f,2026-05-24T09:14:24.695759,github,login_success,acct-git-ID-0108-1600a2,ID-0108,25.253.94.157,,packages,True,False,
evt-104bfbb9,2026-06-18T10:36:24.695759,active_directory,login_success,acct-act-ID-0109-79fd93,ID-0109,107.163.65.204,,gpo,False,False,
evt-e8bc4055,2026-06-05T05:57:24.695759,okta,login_success,acct-okt-ID-0109-2fb131,ID-0109,92.41.67.91,,api-tokens,True,False,
evt-c866b787,2026-05-27T13:06:24.695759,okta,login_success,acct-okt-ID-0109-2fb131,ID-0109,158.39.145.51,,policies,True,False,
evt-e6ca9f84,2026-05-21T04:34:24.695759,github,login_success,acct-git-ID-0109-c8eb11,ID-0109,59.244.78.215,,settings,True,False,
evt-a733468d,2026-05-27T09:26:24.695759,salesforce,resource_access,acct-sal-ID-0109-b56774,ID-0109,27.176.136.226,,opportunities,False,False,
evt-9d3edbfd,2026-05-21T23:21:24.695759,github,login_success,acct-git-ID-0109-c8eb11,ID-0109,202.58.52.27,,packages,True,False,
evt-a1b82201,2026-06-03T09:40:24.695759,active_directory,login_success,acct-act-ID-0109-79fd93,ID-0109,132.68.181.155,,exchange,True,False,
evt-3100fa86,2026-06-13T23:45:24.695759,github,login_success,acct-git-ID-0109-c8eb11,ID-0109,14.206.71.10,,repos:private,False,False,
evt-51fa3d06,2026-06-05T12:41:24.695759,active_directory,login_success,acct-act-ID-0110-21213a,ID-0110,181.22.65.198,,domain-controller,True,False,
evt-2674887f,2026-06-12T06:10:24.695759,active_directory,resource_access,acct-act-ID-0110-21213a,ID-0110,102.132.60.87,,domain-controller,True,False,
evt-b0eb6e96,2026-05-20T21:26:24.695759,github,login_success,acct-git-ID-0110-f3f939,ID-0110,171.71.174.20,,packages,True,False,
evt-010a3934,2026-05-27T22:44:24.695759,active_directory,login_success,acct-act-ID-0110-21213a,ID-0110,166.87.200.218,,file-server,True,False,
evt-f0fd47bf,2026-06-09T10:09:24.695759,github,resource_access,acct-git-ID-0110-f3f939,ID-0110,145.177.106.229,,actions,True,False,
evt-f40def9c,2026-06-14T08:29:24.695759,okta,resource_access,acct-okt-ID-0110-c9b4d8,ID-0110,90.229.241.133,,policies,True,False,
evt-6611dfab,2026-06-08T13:32:24.695759,active_directory,login_success,acct-act-ID-0110-21213a,ID-0110,107.132.59.72,,gpo,True,False,
evt-0cb4de7d,2026-06-07T06:24:24.695759,salesforce,resource_access,acct-sal-ID-0111-35d231,ID-0111,110.222.171.162,,contacts,True,False,
evt-9f035759,2026-06-08T09:47:24.695759,active_directory,login_success,acct-act-ID-0111-e633b8,ID-0111,87.19.250.253,,exchange,True,False,
evt-15e54295,2026-05-23T17:45:24.695759,github,login_success,acct-git-ID-0111-7845c1,ID-0111,188.14.73.42,,packages,True,False,
evt-f1074ff3,2026-06-16T02:50:24.695759,okta,login_success,acct-okt-ID-0111-6c6e0f,ID-0111,184.245.91.140,,policies,True,False,
evt-f999eb6a,2026-06-15T06:00:24.695759,active_directory,login_success,acct-act-ID-0111-e633b8,ID-0111,110.184.71.111,,domain-controller,True,False,
evt-345e6cf1,2026-05-22T12:04:24.695759,okta,login_success,acct-okt-ID-0111-6c6e0f,ID-0111,171.43.142.112,,policies,False,False,
evt-f651abf4,2026-06-10T17:08:24.695759,salesforce,resource_access,acct-sal-ID-0111-35d231,ID-0111,205.173.164.202,,reports,True,False,
evt-1e43bfe8,2026-06-09T21:42:24.695759,github,login_success,acct-git-ID-0112-c59dea,ID-0112,92.97.134.226,,repos:private,True,False,
evt-39d58f41,2026-06-14T14:49:24.695759,salesforce,resource_access,acct-sal-ID-0112-b4a9bf,ID-0112,96.5.24.88,,opportunities,True,False,
evt-923c0191,2026-06-09T17:54:24.695759,salesforce,login_success,acct-sal-ID-0112-b4a9bf,ID-0112,43.162.128.93,,reports,True,False,
evt-e99d7c05,2026-05-31T11:33:24.695759,github,resource_access,acct-git-ID-0112-c59dea,ID-0112,170.218.195.130,,packages,True,False,
evt-2bd652a4,2026-06-02T01:01:24.695759,salesforce,resource_access,acct-sal-ID-0112-b4a9bf,ID-0112,133.136.108.255,,setup,True,False,
evt-3ca3cc48,2026-06-13T09:23:24.695759,github,resource_access,acct-git-ID-0112-c59dea,ID-0112,37.199.239.126,,repos:private,True,False,
evt-438f47c2,2026-06-18T08:19:24.695759,salesforce,login_success,acct-sal-ID-0112-b4a9bf,ID-0112,20.201.94.222,,contacts,True,False,
evt-4b2fe73d,2026-06-05T18:41:24.695759,salesforce,login_success,acct-sal-ID-0113-a6dce4,ID-0113,41.99.58.109,,opportunities,True,False,
