entitlement_id,person_id,acct_id,platform,role_id,role_name,is_admin_role,permission_id,resource,action,privilege_level,is_sensitive,granted_at
ENT-001206,ID-0222,acct-ser-ID-0222-42ee7e,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-02,incidents,create,write,False,2025-09-02T15:04:07.652383
ENT-001207,ID-0222,acct-ser-ID-0222-42ee7e,servicenow,role-ser-004,sn_incident_read,False,perm-ser-01-03,changes,delete,admin,True,2025-09-02T15:04:07.652383
ENT-001208,ID-0222,acct-ser-ID-0222-42ee7e,servicenow,role-ser-004,sn_incident_read,False,perm-ser-03-00,workflows,read,read,False,2025-09-02T15:04:07.652383
ENT-001209,ID-0222,acct-aws-ID-0222-c69562,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-03,lambda:*,delete,admin,True,2025-12-02T15:04:07.652383
ENT-001210,ID-0222,acct-aws-ID-0222-c69562,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-01-00,ec2:*,read,read,False,2025-12-02T15:04:07.652383
ENT-001211,ID-0222,acct-azu-ID-0222-0b2cb5,azure_ad,role-azu-004,Guest,False,perm-azu-03-00,conditional-access,read,read,False,2026-04-16T15:04:07.652383
ENT-001212,ID-0222,acct-azu-ID-0222-0b2cb5,azure_ad,role-azu-004,Guest,False,perm-azu-03-02,conditional-access,create,write,False,2026-04-16T15:04:07.652383
ENT-001213,ID-0222,acct-azu-ID-0222-0b2cb5,azure_ad,role-azu-004,Guest,False,perm-azu-02-00,aad-users,read,read,False,2026-04-16T15:04:07.652383
ENT-001214,ID-0222,acct-azu-ID-0222-0b2cb5,azure_ad,role-azu-004,Guest,False,perm-azu-04-00,app-registrations,read,read,False,2026-04-16T15:04:07.652383
ENT-001215,ID-0223,acct-ser-ID-0223-58d361,servicenow,role-ser-004,sn_incident_read,False,perm-ser-02-00,cmdb,read,read,False,2026-05-23T15:04:07.652383
ENT-001216,ID-0223,acct-ser-ID-0223-58d361,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-01,incidents,write,write,False,2026-05-23T15:04:07.652383
ENT-001217,ID-0223,acct-ser-ID-0223-58d361,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-02,incidents,create,write,False,2026-05-23T15:04:07.652383
ENT-001218,ID-0223,acct-ser-ID-0223-58d361,servicenow,role-ser-004,sn_incident_read,False,perm-ser-01-03,changes,delete,admin,True,2026-05-23T15:04:07.652383
ENT-001219,ID-0223,acct-ser-ID-0223-58d361,servicenow,role-ser-004,sn_incident_read,False,perm-ser-03-00,workflows,read,read,False,2026-05-23T15:04:07.652383
ENT-001220,ID-0224,acct-git-ID-0224-749e37,github,role-git-003,Collaborator,False,perm-git-04-02,settings,create,write,False,2026-06-01T15:04:07.652383
ENT-001221,ID-0224,acct-act-ID-0224-24cd02,active_directory,role-act-005,DNS Admins,False,perm-act-02-03,exchange,delete,admin,True,2025-08-23T15:04:07.652383
ENT-001222,ID-0225,acct-git-ID-0225-b50870,github,role-git-004,Triage,False,perm-git-00-01,repos:private,write,write,False,2025-08-10T15:04:07.652383
ENT-001223,ID-0225,acct-act-ID-0225-9d4145,active_directory,role-act-004,Remote Desktop Users,False,perm-act-02-00,exchange,read,read,False,2026-03-03T15:04:07.652383
ENT-001224,ID-0226,acct-ser-ID-0226-29cdf2,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-04,service-catalog,admin,admin,True,2026-02-01T15:04:07.652383
ENT-001225,ID-0226,acct-ser-ID-0226-29cdf2,servicenow,role-ser-005,sn_change_read,False,perm-ser-03-00,workflows,read,read,False,2026-02-01T15:04:07.652383
ENT-001226,ID-0226,acct-ser-ID-0226-29cdf2,servicenow,role-ser-005,sn_change_read,False,perm-ser-02-01,cmdb,write,write,False,2026-02-01T15:04:07.652383
ENT-001227,ID-0226,acct-ser-ID-0226-29cdf2,servicenow,role-ser-005,sn_change_read,False,perm-ser-01-00,changes,read,read,False,2026-02-01T15:04:07.652383
ENT-001228,ID-0226,acct-ser-ID-0226-29cdf2,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-05,service-catalog,execute,write,False,2026-02-01T15:04:07.652383
ENT-001229,ID-0226,acct-azu-ID-0226-9bfc2e,azure_ad,role-azu-005,Application Developer,False,perm-azu-00-03,subscriptions,delete,admin,True,2026-01-18T15:04:07.652383
ENT-001230,ID-0227,acct-git-ID-0227-d41199,github,role-git-004,Triage,False,perm-git-00-01,repos:private,write,write,False,2025-08-29T15:04:07.652383
ENT-001231,ID-0227,acct-ser-ID-0227-0ac37c,servicenow,role-ser-003,itil,False,perm-ser-04-00,service-catalog,read,read,False,2025-08-04T15:04:07.652383
ENT-001232,ID-0227,acct-ser-ID-0227-0ac37c,servicenow,role-ser-003,itil,False,perm-ser-01-00,changes,read,read,False,2025-08-04T15:04:07.652383
ENT-001233,ID-0228,acct-azu-ID-0228-83d942,azure_ad,role-azu-004,Guest,False,perm-azu-03-00,conditional-access,read,read,False,2026-01-25T15:04:07.652383
ENT-001234,ID-0228,acct-azu-ID-0228-83d942,azure_ad,role-azu-004,Guest,False,perm-azu-03-02,conditional-access,create,write,False,2026-01-25T15:04:07.652383
ENT-001235,ID-0228,acct-azu-ID-0228-83d942,azure_ad,role-azu-004,Guest,False,perm-azu-02-00,aad-users,read,read,False,2026-01-25T15:04:07.652383
ENT-001236,ID-0228,acct-azu-ID-0228-83d942,azure_ad,role-azu-004,Guest,False,perm-azu-04-00,app-registrations,read,read,False,2026-01-25T15:04:07.652383
ENT-001237,ID-0229,acct-okt-ID-0229-cded77,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2025-10-26T15:04:07.652383
ENT-001238,ID-0229,acct-okt-ID-0229-cded77,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2025-10-26T15:04:07.652383
ENT-001239,ID-0229,acct-okt-ID-0229-cded77,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2025-10-26T15:04:07.652383
ENT-001240,ID-0229,acct-okt-ID-0229-cded77,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2025-10-26T15:04:07.652383
ENT-001241,ID-0229,acct-okt-ID-0229-cded77,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2025-10-26T15:04:07.652383
ENT-001242,ID-0230,acct-azu-ID-0230-97ef25,azure_ad,role-azu-003,User,False,perm-azu-03-01,conditional-access,write,write,False,2025-07-26T15:04:07.652383
ENT-001243,ID-0230,acct-azu-ID-0230-97ef25,azure_ad,role-azu-003,User,False,perm-azu-00-02,subscriptions,create,write,False,2025-07-26T15:04:07.652383
ENT-001244,ID-0231,acct-aws-ID-0231-833bf6,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-03,iam:*,delete,admin,True,2025-11-29T15:04:07.652383
ENT-001245,ID-0231,acct-aws-ID-0231-833bf6,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-01,iam:*,write,write,False,2025-11-29T15:04:07.652383
ENT-001246,ID-0231,acct-aws-ID-0231-833bf6,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-11-29T15:04:07.652383
ENT-001247,ID-0232,acct-git-ID-0232-627d3b,github,role-git-004,Triage,False,perm-git-00-01,repos:private,write,write,False,2025-08-25T15:04:07.652383
ENT-001248,ID-0232,acct-act-ID-0232-6a2f0b,active_directory,role-act-005,DNS Admins,False,perm-act-02-03,exchange,delete,admin,True,2025-11-23T15:04:07.652383
ENT-001249,ID-0232,acct-ser-ID-0232-37f49d,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-04,service-catalog,admin,admin,True,2026-01-09T15:04:07.652383
ENT-001250,ID-0232,acct-ser-ID-0232-37f49d,servicenow,role-ser-005,sn_change_read,False,perm-ser-03-00,workflows,read,read,False,2026-01-09T15:04:07.652383
ENT-001251,ID-0232,acct-ser-ID-0232-37f49d,servicenow,role-ser-005,sn_change_read,False,perm-ser-02-01,cmdb,write,write,False,2026-01-09T15:04:07.652383
ENT-001252,ID-0232,acct-ser-ID-0232-37f49d,servicenow,role-ser-005,sn_change_read,False,perm-ser-01-00,changes,read,read,False,2026-01-09T15:04:07.652383
ENT-001253,ID-0232,acct-ser-ID-0232-37f49d,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-05,service-catalog,execute,write,False,2026-01-09T15:04:07.652383
ENT-001254,ID-0233,acct-aws-ID-0233-963d9d,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-03,iam:*,delete,admin,True,2025-07-12T15:04:07.652383
ENT-001255,ID-0233,acct-aws-ID-0233-963d9d,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-01,iam:*,write,write,False,2025-07-12T15:04:07.652383
ENT-001256,ID-0233,acct-aws-ID-0233-963d9d,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-07-12T15:04:07.652383
ENT-001257,ID-0234,acct-sal-ID-0234-094cdf,salesforce,role-sal-003,Read Only,False,perm-sal-01-00,contacts,read,read,False,2026-05-05T15:04:07.652383
ENT-001258,ID-0234,acct-sal-ID-0234-094cdf,salesforce,role-sal-003,Read Only,False,perm-sal-03-00,reports,read,read,False,2026-05-05T15:04:07.652383
ENT-001259,ID-0234,acct-aws-ID-0234-e81684,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-03,iam:*,delete,admin,True,2025-11-24T15:04:07.652383
ENT-001260,ID-0234,acct-aws-ID-0234-e81684,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-01,iam:*,write,write,False,2025-11-24T15:04:07.652383
ENT-001261,ID-0234,acct-aws-ID-0234-e81684,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-11-24T15:04:07.652383
ENT-001262,ID-0234,acct-act-ID-0234-ecb02e,active_directory,role-act-004,Remote Desktop Users,False,perm-act-02-00,exchange,read,read,False,2025-11-16T15:04:07.652383
ENT-001263,ID-0235,acct-aws-ID-0235-908e53,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-03,iam:*,delete,admin,True,2025-07-27T15:04:07.652383
ENT-001264,ID-0235,acct-aws-ID-0235-908e53,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-02-01,iam:*,write,write,False,2025-07-27T15:04:07.652383
ENT-001265,ID-0235,acct-aws-ID-0235-908e53,aws_iam,role-aws-005,CloudWatchReadOnly,False,perm-aws-00-01,s3://prod-data,write,write,False,2025-07-27T15:04:07.652383
ENT-001266,ID-0236,acct-aws-ID-0236-6355eb,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-04,lambda:*,admin,admin,True,2026-04-15T15:04:07.652383
ENT-001267,ID-0236,acct-git-ID-0236-998ed5,github,role-git-003,Collaborator,False,perm-git-04-02,settings,create,write,False,2026-01-04T15:04:07.652383
ENT-001268,ID-0237,acct-azu-ID-0237-6ec5eb,azure_ad,role-azu-005,Application Developer,False,perm-azu-00-03,subscriptions,delete,admin,True,2025-08-11T15:04:07.652383
ENT-001269,ID-0237,acct-okt-ID-0237-c15529,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2026-05-26T15:04:07.652383
ENT-001270,ID-0237,acct-okt-ID-0237-c15529,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2026-05-26T15:04:07.652383
ENT-001271,ID-0237,acct-okt-ID-0237-c15529,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2026-05-26T15:04:07.652383
ENT-001272,ID-0237,acct-okt-ID-0237-c15529,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2026-05-26T15:04:07.652383
ENT-001273,ID-0237,acct-okt-ID-0237-c15529,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2026-05-26T15:04:07.652383
ENT-001274,ID-0238,acct-aws-ID-0238-5b4ae7,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-04,lambda:*,admin,admin,True,2025-07-11T15:04:07.652383
ENT-001275,ID-0239,acct-ser-ID-0239-d58011,servicenow,role-ser-004,sn_incident_read,False,perm-ser-02-00,cmdb,read,read,False,2025-07-09T15:04:07.652383
ENT-001276,ID-0239,acct-ser-ID-0239-d58011,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-01,incidents,write,write,False,2025-07-09T15:04:07.652383
ENT-001277,ID-0239,acct-ser-ID-0239-d58011,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-02,incidents,create,write,False,2025-07-09T15:04:07.652383
ENT-001278,ID-0239,acct-ser-ID-0239-d58011,servicenow,role-ser-004,sn_incident_read,False,perm-ser-01-03,changes,delete,admin,True,2025-07-09T15:04:07.652383
ENT-001279,ID-0239,acct-ser-ID-0239-d58011,servicenow,role-ser-004,sn_incident_read,False,perm-ser-03-00,workflows,read,read,False,2025-07-09T15:04:07.652383
ENT-001280,ID-0240,acct-act-ID-0240-8f3991,active_directory,role-act-004,Remote Desktop Users,False,perm-act-02-00,exchange,read,read,False,2025-08-26T15:04:07.652383
ENT-001281,ID-0241,acct-ser-ID-0241-81d7a9,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-04,service-catalog,admin,admin,True,2026-05-14T15:04:07.652383
ENT-001282,ID-0241,acct-ser-ID-0241-81d7a9,servicenow,role-ser-005,sn_change_read,False,perm-ser-03-00,workflows,read,read,False,2026-05-14T15:04:07.652383
ENT-001283,ID-0241,acct-ser-ID-0241-81d7a9,servicenow,role-ser-005,sn_change_read,False,perm-ser-02-01,cmdb,write,write,False,2026-05-14T15:04:07.652383
ENT-001284,ID-0241,acct-ser-ID-0241-81d7a9,servicenow,role-ser-005,sn_change_read,False,perm-ser-01-00,changes,read,read,False,2026-05-14T15:04:07.652383
ENT-001285,ID-0241,acct-ser-ID-0241-81d7a9,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-05,service-catalog,execute,write,False,2026-05-14T15:04:07.652383
ENT-001286,ID-0242,acct-okt-ID-0242-489bcd,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2025-07-12T15:04:07.652383
ENT-001287,ID-0242,acct-okt-ID-0242-489bcd,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2025-07-12T15:04:07.652383
ENT-001288,ID-0242,acct-okt-ID-0242-489bcd,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-00,sso-apps,read,read,False,2025-07-12T15:04:07.652383
ENT-001289,ID-0242,acct-okt-ID-0242-489bcd,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-02,sso-apps,create,write,False,2025-07-12T15:04:07.652383
ENT-001290,ID-0242,acct-okt-ID-0242-489bcd,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2025-07-12T15:04:07.652383
ENT-001291,ID-0243,acct-aws-ID-0243-b1f7d0,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-03,lambda:*,delete,admin,True,2026-04-09T15:04:07.652383
ENT-001292,ID-0243,acct-aws-ID-0243-b1f7d0,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-01-00,ec2:*,read,read,False,2026-04-09T15:04:07.652383
ENT-001293,ID-0244,acct-ser-ID-0244-ef8644,servicenow,role-ser-004,sn_incident_read,False,perm-ser-02-00,cmdb,read,read,False,2026-01-10T15:04:07.652383
ENT-001294,ID-0244,acct-ser-ID-0244-ef8644,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-01,incidents,write,write,False,2026-01-10T15:04:07.652383
ENT-001295,ID-0244,acct-ser-ID-0244-ef8644,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-02,incidents,create,write,False,2026-01-10T15:04:07.652383
ENT-001296,ID-0244,acct-ser-ID-0244-ef8644,servicenow,role-ser-004,sn_incident_read,False,perm-ser-01-03,changes,delete,admin,True,2026-01-10T15:04:07.652383
ENT-001297,ID-0244,acct-ser-ID-0244-ef8644,servicenow,role-ser-004,sn_incident_read,False,perm-ser-03-00,workflows,read,read,False,2026-01-10T15:04:07.652383
ENT-001298,ID-0244,acct-aws-ID-0244-118be9,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-04-00,lambda:*,read,read,False,2026-02-07T15:04:07.652383
ENT-001299,ID-0244,acct-aws-ID-0244-118be9,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-00-00,s3://prod-data,read,read,False,2026-02-07T15:04:07.652383
ENT-001300,ID-0244,acct-aws-ID-0244-118be9,aws_iam,role-aws-004,S3ReadOnly,False,perm-aws-01-01,ec2:*,write,write,False,2026-02-07T15:04:07.652383
ENT-001301,ID-0245,acct-act-ID-0245-bef8f6,active_directory,role-act-005,DNS Admins,False,perm-act-02-03,exchange,delete,admin,True,2026-05-04T15:04:07.652383
ENT-001302,ID-0245,acct-okt-ID-0245-5e64ce,okta,role-okt-004,App User,False,perm-okt-03-05,api-tokens,execute,write,False,2025-07-16T15:04:07.652383
ENT-001303,ID-0246,acct-azu-ID-0246-ce77cc,azure_ad,role-azu-004,Guest,False,perm-azu-03-00,conditional-access,read,read,False,2025-12-11T15:04:07.652383
ENT-001304,ID-0246,acct-azu-ID-0246-ce77cc,azure_ad,role-azu-004,Guest,False,perm-azu-03-02,conditional-access,create,write,False,2025-12-11T15:04:07.652383
ENT-001305,ID-0246,acct-azu-ID-0246-ce77cc,azure_ad,role-azu-004,Guest,False,perm-azu-02-00,aad-users,read,read,False,2025-12-11T15:04:07.652383
ENT-001306,ID-0246,acct-azu-ID-0246-ce77cc,azure_ad,role-azu-004,Guest,False,perm-azu-04-00,app-registrations,read,read,False,2025-12-11T15:04:07.652383
ENT-001307,ID-0246,acct-okt-ID-0246-0ba7da,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2025-10-18T15:04:07.652383
ENT-001308,ID-0246,acct-okt-ID-0246-0ba7da,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2025-10-18T15:04:07.652383
ENT-001309,ID-0246,acct-okt-ID-0246-0ba7da,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2025-10-18T15:04:07.652383
ENT-001310,ID-0246,acct-okt-ID-0246-0ba7da,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2025-10-18T15:04:07.652383
ENT-001311,ID-0246,acct-okt-ID-0246-0ba7da,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2025-10-18T15:04:07.652383
ENT-001312,ID-0246,acct-act-ID-0246-aef20a,active_directory,role-act-005,DNS Admins,False,perm-act-02-03,exchange,delete,admin,True,2025-11-01T15:04:07.652383
ENT-001313,ID-0247,acct-aws-ID-0247-ac3ef7,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-03,lambda:*,delete,admin,True,2026-05-06T15:04:07.652383
ENT-001314,ID-0247,acct-aws-ID-0247-ac3ef7,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-01-00,ec2:*,read,read,False,2026-05-06T15:04:07.652383
ENT-001315,ID-0247,acct-ser-ID-0247-4312bb,servicenow,role-ser-003,itil,False,perm-ser-04-00,service-catalog,read,read,False,2026-04-03T15:04:07.652383
ENT-001316,ID-0247,acct-ser-ID-0247-4312bb,servicenow,role-ser-003,itil,False,perm-ser-01-00,changes,read,read,False,2026-04-03T15:04:07.652383
ENT-001317,ID-0247,acct-act-ID-0247-15f6ad,active_directory,role-act-004,Remote Desktop Users,False,perm-act-02-00,exchange,read,read,False,2025-12-14T15:04:07.652383
ENT-001318,ID-0248,acct-okt-ID-0248-cb32e2,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2025-11-14T15:04:07.652383
ENT-001319,ID-0248,acct-okt-ID-0248-cb32e2,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2025-11-14T15:04:07.652383
ENT-001320,ID-0248,acct-okt-ID-0248-cb32e2,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-00,sso-apps,read,read,False,2025-11-14T15:04:07.652383
ENT-001321,ID-0248,acct-okt-ID-0248-cb32e2,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-02,sso-apps,create,write,False,2025-11-14T15:04:07.652383
ENT-001322,ID-0248,acct-okt-ID-0248-cb32e2,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2025-11-14T15:04:07.652383
ENT-001323,ID-0248,acct-aws-ID-0248-a91b3c,aws_iam,role-aws-003,ReadOnlyAccess,False,perm-aws-04-04,lambda:*,admin,admin,True,2025-08-02T15:04:07.652383
ENT-001324,ID-0249,acct-ser-ID-0249-fa5333,servicenow,role-ser-004,sn_incident_read,False,perm-ser-02-00,cmdb,read,read,False,2025-09-26T15:04:07.652383
ENT-001325,ID-0249,acct-ser-ID-0249-fa5333,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-01,incidents,write,write,False,2025-09-26T15:04:07.652383
ENT-001326,ID-0249,acct-ser-ID-0249-fa5333,servicenow,role-ser-004,sn_incident_read,False,perm-ser-00-02,incidents,create,write,False,2025-09-26T15:04:07.652383
ENT-001327,ID-0249,acct-ser-ID-0249-fa5333,servicenow,role-ser-004,sn_incident_read,False,perm-ser-01-03,changes,delete,admin,True,2025-09-26T15:04:07.652383
ENT-001328,ID-0249,acct-ser-ID-0249-fa5333,servicenow,role-ser-004,sn_incident_read,False,perm-ser-03-00,workflows,read,read,False,2025-09-26T15:04:07.652383
ENT-001329,ID-0250,acct-act-ID-0250-52d809,active_directory,role-act-003,Domain User,False,perm-act-02-01,exchange,write,write,False,2026-02-10T15:04:07.652383
ENT-001330,ID-0250,acct-act-ID-0250-52d809,active_directory,role-act-003,Domain User,False,perm-act-04-01,gpo,write,write,False,2026-02-10T15:04:07.652383
ENT-001331,ID-0250,acct-act-ID-0250-52d809,active_directory,role-act-003,Domain User,False,perm-act-02-00,exchange,read,read,False,2026-02-10T15:04:07.652383
ENT-001332,ID-0250,acct-act-ID-0250-52d809,active_directory,role-act-003,Domain User,False,perm-act-02-03,exchange,delete,admin,True,2026-02-10T15:04:07.652383
ENT-001333,ID-0251,acct-sal-ID-0251-cb545e,salesforce,role-sal-005,Chatter User,False,perm-sal-02-04,opportunities,admin,admin,True,2026-01-11T15:04:07.652383
ENT-001334,ID-0251,acct-sal-ID-0251-cb545e,salesforce,role-sal-005,Chatter User,False,perm-sal-00-00,accounts,read,read,False,2026-01-11T15:04:07.652383
ENT-001335,ID-0251,acct-okt-ID-0251-619039,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2026-03-18T15:04:07.652383
ENT-001336,ID-0251,acct-okt-ID-0251-619039,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2026-03-18T15:04:07.652383
ENT-001337,ID-0251,acct-okt-ID-0251-619039,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-00,sso-apps,read,read,False,2026-03-18T15:04:07.652383
ENT-001338,ID-0251,acct-okt-ID-0251-619039,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-02,sso-apps,create,write,False,2026-03-18T15:04:07.652383
ENT-001339,ID-0251,acct-okt-ID-0251-619039,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2026-03-18T15:04:07.652383
ENT-001340,ID-0251,acct-azu-ID-0251-cb66b5,azure_ad,role-azu-005,Application Developer,False,perm-azu-00-03,subscriptions,delete,admin,True,2026-06-14T15:04:07.652383
ENT-001341,ID-0252,acct-sal-ID-0252-406b16,salesforce,role-sal-004,Marketing User,False,perm-sal-03-02,reports,create,write,False,2026-04-24T15:04:07.652383
ENT-001342,ID-0252,acct-sal-ID-0252-406b16,salesforce,role-sal-004,Marketing User,False,perm-sal-01-01,contacts,write,write,False,2026-04-24T15:04:07.652383
ENT-001343,ID-0252,acct-sal-ID-0252-406b16,salesforce,role-sal-004,Marketing User,False,perm-sal-02-04,opportunities,admin,admin,True,2026-04-24T15:04:07.652383
ENT-001344,ID-0252,acct-sal-ID-0252-406b16,salesforce,role-sal-004,Marketing User,False,perm-sal-00-01,accounts,write,write,False,2026-04-24T15:04:07.652383
ENT-001345,ID-0252,acct-git-ID-0252-f5e6bb,github,role-git-002,Member,False,perm-git-02-02,actions,create,write,False,2026-02-17T15:04:07.652383
ENT-001346,ID-0252,acct-git-ID-0252-f5e6bb,github,role-git-002,Member,False,perm-git-03-01,packages,write,write,False,2026-02-17T15:04:07.652383
ENT-001347,ID-0252,acct-git-ID-0252-f5e6bb,github,role-git-002,Member,False,perm-git-04-01,settings,write,write,False,2026-02-17T15:04:07.652383
ENT-001348,ID-0252,acct-git-ID-0252-f5e6bb,github,role-git-002,Member,False,perm-git-03-02,packages,create,write,False,2026-02-17T15:04:07.652383
ENT-001349,ID-0252,acct-okt-ID-0252-d62641,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2026-03-27T15:04:07.652383
ENT-001350,ID-0252,acct-okt-ID-0252-d62641,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2026-03-27T15:04:07.652383
ENT-001351,ID-0252,acct-okt-ID-0252-d62641,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-00,sso-apps,read,read,False,2026-03-27T15:04:07.652383
ENT-001352,ID-0252,acct-okt-ID-0252-d62641,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-02,sso-apps,create,write,False,2026-03-27T15:04:07.652383
ENT-001353,ID-0252,acct-okt-ID-0252-d62641,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2026-03-27T15:04:07.652383
ENT-001354,ID-0253,acct-ser-ID-0253-6e5647,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-04,service-catalog,admin,admin,True,2026-05-25T15:04:07.652383
ENT-001355,ID-0253,acct-ser-ID-0253-6e5647,servicenow,role-ser-005,sn_change_read,False,perm-ser-03-00,workflows,read,read,False,2026-05-25T15:04:07.652383
ENT-001356,ID-0253,acct-ser-ID-0253-6e5647,servicenow,role-ser-005,sn_change_read,False,perm-ser-02-01,cmdb,write,write,False,2026-05-25T15:04:07.652383
ENT-001357,ID-0253,acct-ser-ID-0253-6e5647,servicenow,role-ser-005,sn_change_read,False,perm-ser-01-00,changes,read,read,False,2026-05-25T15:04:07.652383
ENT-001358,ID-0253,acct-ser-ID-0253-6e5647,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-05,service-catalog,execute,write,False,2026-05-25T15:04:07.652383
ENT-001359,ID-0254,acct-ser-ID-0254-a62dad,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-04,service-catalog,admin,admin,True,2025-07-08T15:04:07.652383
ENT-001360,ID-0254,acct-ser-ID-0254-a62dad,servicenow,role-ser-005,sn_change_read,False,perm-ser-03-00,workflows,read,read,False,2025-07-08T15:04:07.652383
ENT-001361,ID-0254,acct-ser-ID-0254-a62dad,servicenow,role-ser-005,sn_change_read,False,perm-ser-02-01,cmdb,write,write,False,2025-07-08T15:04:07.652383
ENT-001362,ID-0254,acct-ser-ID-0254-a62dad,servicenow,role-ser-005,sn_change_read,False,perm-ser-01-00,changes,read,read,False,2025-07-08T15:04:07.652383
ENT-001363,ID-0254,acct-ser-ID-0254-a62dad,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-05,service-catalog,execute,write,False,2025-07-08T15:04:07.652383
